Credit card,2005-02-11 05:25:38,2321-02-25 06:24:06,840.560.770-00,18166,6790,80178,5053,5764
Food voucher,2015-01-05 23:34:21,2015-01-06 18:10:59,353.574.240-00,50237,8635,20682,5054,3911
Food voucher,2015-08-17 08:36:42,2426-04-10 02:13:48,458.759.310-00,85519,7041,77463,5055,3084
Food voucher,2011-09-20 06:20:27,2387-03-11 19:33:31,665.480.850-00,86311,1453,93749,5056,1798
Debit card,2017-08-27 02:03:20,2446-07-20 00:16:56,749.088.420-00,75245,7036,97521,5057,7757
Bank transfer,2008-11-10 07:06:32,2358-08-13 00:13:19,602.489.990-00,90018,7620,55597,5058,1639
Debit card,2004-01-01 23:51:57,2310-01-14 06:15:46,811.744.380-00,55745,3339,42299,5059,4762
Food voucher,2005-02-11 05:42:36,2321-02-23 17:01:21,162.252.850-00,10573,1631,27556,5060,7675
Bank transfer,2008-06-12 19:45:31,2354-06-27 23:56:03,246.217.860-00,43193,1209,13607,5061,7418
Bank transfer,2019-01-19 12:05:46,2460-07-09 08:28:03,923.527.860-00,88900,2576,28965,5062,699
Food voucher,2007-12-01 09:22:08,2007-12-02 04:24:18,160.774.550-00,451,8563,5497,5063,2416
Food voucher,2010-07-14 09:36:05,2375-05-03 04:13:25,479.492.030-00,17646,2937,98933,5064,3113
Debit card,2019-01-05 14:49:55,2460-02-18 14:20:30,472.637.130-00,62252,1597,85986,5065,95
Bank transfer,2013-07-07 12:44:07,2405-02-28 21:29:18,822.275.090-00,0,2835,0,5066,4921
Food voucher,2011-08-01 11:47:57,2011-08-01 20:10:42,160.774.550-00,64680,9790,55975,5067,1586
Credit card,2012-07-02 03:21:04,2395-01-08 23:17:35,919.777.520-00,23767,1482,69632,5068,5794
Credit card,2014-09-21 11:46:41,2417-03-27 17:38:23,163.200.620-00,48878,6299,23869,5069,7207
Food voucher,2017-05-23 00:31:55,2443-12-04 01:12:53,271.116.730-00,87309,7207,8762,5070,5288
Money,2012-03-18 19:48:13,2012-03-19 15:28:32,717.111.980-00,89009,9477,78418,5071,934
Credit card,2017-03-30 19:03:35,2442-06-17 22:25:57,279.576.140-00,0,9832,0,5072,7380
Bank transfer,2007-03-02 01:56:12,2341-08-28 06:15:58,229.479.220-00,83063,2801,51530,5073,6420
Money,2015-03-27 23:43:19,2422-05-15 21:12:56,383.197.360-00,28794,6296,27009,5074,601
Credit card,2016-05-15 08:13:53,2433-09-15 18:47:25,944.839.440-00,92347,4176,30464,5075,7597
Money,2008-08-09 16:49:26,2356-01-30 08:04:50,179.246.540-00,87729,2174,59610,5076,5711
Food voucher,2020-08-10 22:49:37,2476-02-12 14:02:15,418.370.310-00,53856,8759,14912,5077,5780
Debit card,2010-10-09 04:57:46,2377-09-21 23:42:27,824.180.810-00,79623,6194,37873,5078,204
Credit card,2019-03-24 04:12:40,2462-04-03 23:01:21,098.719.350-00,2946,5616,80156,5079,28
Debit card,2005-12-23 01:10:23,2329-10-12 13:52:55,740.970.300-00,85310,4245,65077,5080,4318
Debit card,2008-06-26 17:15:44,2354-11-12 21:26:03,538.378.790-00,29467,3367,36972,5081,2710
Credit card,2002-05-10 03:09:33,2293-07-21 04:06:57,654.523.520-00,19352,9511,0,5082,4070
Money,2009-03-30 08:13:37,2362-06-12 17:36:32,469.098.100-00,50997,9230,90181,5083,0
Credit card,2013-10-23 03:36:30,2408-02-10 07:06:41,714.598.390-00,46232,8387,96284,5084,5909
Debit card,2007-09-09 01:08:32,2346-11-23 03:36:38,709.938.900-00,83311,8129,4400,5085,5768
Credit card,2009-11-17 23:26:54,2368-10-26 00:06:55,473.373.410-00,4012,5682,29815,5086,6708
Food voucher,2016-12-07 08:31:34,2439-05-07 11:01:22,363.612.320-00,34498,3029,60212,5087,3132
Money,2014-05-09 02:03:42,2413-07-14 09:39:13,204.274.500-00,23993,4696,19657,5088,1155
Credit card,2016-08-26 08:35:47,2436-07-11 06:53:27,002.036.670-00,20586,7027,71639,5089,5029
Debit card,2004-04-08 05:00:44,2312-09-09 14:25:37,608.652.070-00,0,1239,5802,5090,1733
Food voucher,2011-07-27 21:03:29,2011-07-28 15:12:22,393.974.100-00,4624,4098,9802,5091,5169
Bank transfer,2006-08-05 17:50:11,2335-12-17 17:18:32,028.725.780-00,61755,4003,94167,5092,542
Debit card,2002-08-14 04:26:53,2296-03-07 01:48:44,061.707.890-00,52649,8945,37130,5093,378
Food voucher,2004-04-04 17:30:43,2312-08-05 15:08:27,956.842.500-00,0,5289,29969,5094,4640
Debit card,2007-08-31 22:50:52,2007-09-01 10:06:44,022.005.530-00,166,8189,63850,5095,3923
Money,2013-12-25 19:35:51,2409-11-09 16:42:56,078.653.020-00,16912,1430,0,5096,6086
Bank transfer,2010-09-27 14:53:35,2010-09-28 07:32:43,760.408.620-00,30950,9110,3316,5097,109
Credit card,2018-10-17 18:12:41,2457-12-15 18:20:08,325.700.460-00,46254,3704,39823,5098,4895
Bank transfer,2004-03-07 22:46:12,2311-11-05 15:17:26,918.698.870-00,365,7066,32387,5099,545
Money,2018-04-20 05:04:47,2453-01-01 12:34:34,718.295.020-00,32268,8921,0,5100,4279
Food voucher,2017-04-04 10:07:44,2442-08-01 12:34:04,372.392.600-00,62515,3939,74838,5101,5743
Bank transfer,2010-08-01 21:54:25,2375-11-08 00:40:40,505.397.960-00,88542,418,9866,5102,683
Food voucher,2014-12-31 04:18:26,2419-12-27 01:04:47,430.740.900-00,52877,7041,26541,5103,353
Money,2015-01-23 08:03:30,2420-08-17 04:44:05,911.084.370-00,0,1933,49570,5104,2924
Money,2019-04-25 13:58:16,2463-02-22 08:25:06,126.663.280-00,16455,4907,57140,5105,2092
Debit card,2020-04-25 07:25:55,2473-03-01 06:31:22,456.893.710-00,6022,8105,85920,5106,1082
Food voucher,2019-04-26 17:22:56,2463-03-07 16:09:05,599.852.810-00,18235,1422,61251,5107,6
Money,2002-10-26 02:56:58,2298-03-06 14:39:19,050.238.580-00,7850,1164,48418,5108,7139
Debit card,2005-09-15 16:14:38,2327-01-27 20:13:44,765.255.150-00,43904,6500,86952,5109,6705
Food voucher,2020-07-09 12:57:58,2475-03-23 13:30:36,680.169.770-00,48200,3030,90283,5110,5287
Bank transfer,2019-06-03 22:28:24,2464-03-23 12:23:44,371.657.990-00,41826,7153,88998,5111,6953
Food voucher,2018-12-01 21:32:08,2459-03-10 10:03:42,628.099.270-00,92255,5501,17806,5112,4926
Money,2019-02-22 02:01:42,2461-06-10 17:46:37,894.947.410-00,43595,4910,26195,5113,1811
Debit card,2014-11-13 17:21:08,2418-09-08 23:00:35,029.935.620-00,1353,4421,89957,5114,7664
Credit card,2014-11-11 09:56:01,2418-08-20 08:05:45,585.381.090-00,78339,3732,67676,5115,1379
Debit card,2013-01-06 19:28:36,2400-03-07 19:32:28,959.254.050-00,8919,9223,99192,5116,4290
Debit card,2009-12-25 00:15:19,2369-10-30 22:27:10,595.626.090-00,20645,67,34282,5117,6525
Money,2017-01-19 04:34:03,2440-07-09 01:08:48,631.281.710-00,48880,7858,59106,5118,553
Credit card,2003-01-04 17:03:06,2300-02-10 02:19:31,130.362.500-00,46233,956,11826,5119,541
Bank transfer,2009-02-20 03:32:09,2361-05-25 05:39:27,587.858.440-00,6490,2097,32541,5120,0
Bank transfer,2017-08-01 15:05:34,2017-08-01 16:55:40,978.070.260-00,22716,7998,75643,5121,5448
Debit card,2014-12-25 09:47:09,2419-11-01 08:40:11,990.937.110-00,32103,7399,47714,5122,2973
Food voucher,2016-04-17 13:45:21,2432-12-10 21:04:34,563.137.310-00,78709,1027,91072,5123,3357
Money,2018-09-09 13:52:18,2018-09-10 11:30:00,813.585.420-00,4513,8641,6539,5124,4122
Debit card,2016-12-13 03:48:14,2439-07-05 02:37:59,077.706.840-00,14823,6138,15359,5125,2
Credit card,2019-11-16 10:40:00,2468-10-05 20:28:43,649.058.490-00,69292,6703,57671,5126,3649
Debit card,2004-03-04 11:53:05,2004-03-04 15:08:54,443.103.830-00,31026,6004,49021,5127,4233
Credit card,2018-07-22 22:57:38,2455-08-02 05:24:23,849.629.240-00,16092,9984,58512,5128,3139
Bank transfer,2005-04-02 00:08:25,2322-07-08 10:15:21,523.512.180-00,22741,908,94765,5129,2709
Credit card,2003-07-18 03:41:31,2305-06-10 05:59:52,680.147.380-00,54349,3420,0,5130,660
Debit card,2002-07-27 20:07:53,2002-07-28 17:53:09,378.484.420-00,20802,6856,22403,5131,7434
Debit card,2001-10-05 16:44:44,2287-08-15 08:06:38,733.728.580-00,23835,8308,75074,5132,5888
Food voucher,2012-08-07 00:41:23,2395-12-31 00:12:33,819.993.380-00,22249,3104,79905,5133,6965
Money,2007-01-13 14:42:50,2007-01-13 17:45:33,077.706.840-00,40990,4420,48238,5134,5634
Food voucher,2006-11-28 07:33:46,2339-02-01 12:06:03,219.087.650-00,74358,1610,2076,5135,5322
Bank transfer,2005-01-01 17:06:56,2320-01-16 06:28:57,369.546.120-00,32842,1022,229,5136,7354
Bank transfer,2006-01-08 05:51:49,2330-03-23 06:42:21,997.774.190-00,14224,3025,11151,5137,5740
Money,2002-09-16 18:10:19,2297-02-05 11:36:26,765.255.150-00,73428,8042,34325,5138,1228
Debit card,2020-08-30 14:53:37,2476-08-27 08:10:46,519.577.370-00,55116,6402,76392,5139,5275
Bank transfer,2004-05-17 13:20:55,2313-10-09 11:35:51,311.626.950-00,68027,4010,3390,5140,2144
Money,2009-08-02 07:47:31,2365-11-15 11:45:06,897.428.770-00,3315,2400,51049,5141,7146
Bank transfer,2004-07-21 09:06:19,2315-07-17 20:30:25,208.724.960-00,19805,2716,74426,5142,2471
Food voucher,2012-11-15 17:11:43,2398-10-04 11:49:00,253.697.870-00,3336,242,65582,5143,7149
Bank transfer,2010-11-22 04:39:15,2378-12-01 09:18:06,340.275.880-00,5990,245,98545,5144,3233
Food voucher,2018-11-21 11:44:36,2018-11-22 11:42:43,587.858.440-00,41504,8133,61055,5145,4429
Credit card,2009-04-16 16:51:45,2362-11-30 06:46:32,121.453.380-00,63214,9795,63153,5146,5040
Food voucher,2011-11-17 03:15:17,2388-10-13 01:30:34,322.372.710-00,64322,5495,32275,5147,1562
Food voucher,2018-11-12 05:18:02,2458-08-25 23:08:44,477.549.810-00,0,3202,71264,5148,3899
Credit card,2015-05-08 15:48:25,2423-07-07 17:54:56,774.004.610-00,42651,8288,42447,5149,7391
Money,2009-01-21 01:13:53,2360-07-29 02:46:01,644.228.170-00,45101,9222,91816,5150,1340
Money,2007-10-26 12:00:32,2348-03-10 08:53:23,030.903.810-00,0,378,58536,5151,565
Credit card,2014-02-08 22:44:47,2014-02-09 06:33:21,246.355.500-00,33994,3997,84162,5152,6780
Debit card,2011-11-29 20:42:06,2389-02-15 02:00:23,884.758.090-00,55025,6713,1645,5153,4394
Money,2002-07-23 04:47:14,2295-07-29 14:55:44,431.242.830-00,54207,7631,25968,5154,530
Bank transfer,2007-04-26 15:21:50,2343-03-09 21:09:23,013.306.190-00,31874,6401,93849,5155,4199
Money,2013-10-18 12:35:43,2407-12-28 02:13:28,129.311.720-00,67442,3898,69029,5156,741
Credit card,2015-05-13 06:46:08,2423-08-22 12:13:36,603.064.970-00,33791,9991,36660,5157,5419
Food voucher,2008-03-07 14:35:53,2351-10-31 20:17:51,420.308.360-00,31322,9166,87046,5158,6808
Bank transfer,2010-03-12 13:17:43,2371-12-12 11:31:45,894.924.560-00,54226,7278,94581,5159,338
Bank transfer,2005-01-07 12:29:00,2320-03-14 01:08:35,125.539.680-00,59818,5248,20574,5160,658
Food voucher,2009-03-25 16:54:47,2362-04-24 16:49:29,519.577.370-00,39193,3027,15478,5161,7360
Bank transfer,2002-09-21 09:31:01,2297-03-27 07:08:01,949.138.910-00,29701,5432,80042,5162,4173
Money,2014-03-01 19:04:22,2411-08-31 09:41:50,957.534.830-00,83682,2529,58771,5163,4773
Credit card,2002-08-13 00:54:40,2296-02-25 14:37:04,562.687.980-00,69502,832,35911,5164,272
Money,2019-07-20 05:22:39,2019-07-21 04:02:18,801.644.590-00,87781,7910,0,5165,3626
Bank transfer,2005-05-05 13:41:15,2005-05-06 00:38:09,491.333.340-00,57231,8376,53473,5166,0
Bank transfer,2019-10-10 09:47:14,2467-09-27 09:03:36,174.084.450-00,80516,3690,9975,5167,6310
Bank transfer,2005-11-13 16:41:58,2328-09-10 14:12:02,158.490.810-00,75900,4753,83411,5168,2804
Bank transfer,2012-03-23 10:40:04,2392-04-07 17:25:20,608.427.070-00,17910,6859,81242,5169,1676
Debit card,2009-05-26 01:02:46,2363-12-29 07:10:11,028.239.970-00,65729,5960,74528,5170,6745
Bank transfer,2018-10-18 21:47:36,2457-12-23 23:14:20,644.417.420-00,41961,2081,56297,5171,46
Food voucher,2018-12-14 15:08:16,2459-07-13 19:48:39,013.306.190-00,1026,801,10885,5172,5618
Bank transfer,2002-04-26 05:51:33,2293-03-06 00:52:53,367.734.340-00,79701,6851,28354,5173,1933
Bank transfer,2010-09-16 01:19:33,2377-01-30 20:42:04,014.000.160-00,8392,182,31859,5174,6823
Credit card,2001-12-10 17:06:54,2001-12-11 08:12:27,420.516.880-00,84348,3443,32639,5175,6018
Food voucher,2007-02-09 05:56:32,2341-02-02 01:15:28,951.345.200-00,55862,7044,44928,5176,1192
Money,2013-08-10 01:48:04,2406-01-31 12:14:28,531.234.940-00,64444,3962,34882,5177,2353
Debit card,2010-06-03 21:30:32,2374-03-28 20:17:21,654.432.440-00,31253,9610,83160,5178,2650
Debit card,2017-01-21 12:11:24,2440-08-01 23:44:30,264.082.160-00,85079,875,17623,5179,3030
Money,2005-04-10 02:15:48,2322-09-26 15:58:26,735.572.620-00,76571,3401,46559,5180,2519
Food voucher,2014-09-26 02:57:53,2417-05-11 01:46:01,501.156.720-00,59675,1711,2407,5181,4745
Food voucher,2017-04-26 10:03:29,2443-03-07 13:27:10,459.056.430-00,17373,5850,60108,5182,973
Debit card,2017-08-29 09:33:34,2446-08-10 04:28:23,515.265.300-00,21289,9922,82241,5183,0
Money,2008-07-31 10:45:30,2355-10-27 23:01:45,967.896.600-00,63307,6299,0,5184,7573
Food voucher,2016-02-22 00:08:18,2431-06-04 20:10:27,124.618.820-00,1465,5280,19204,5185,4133
Credit card,2008-07-02 12:03:57,2008-07-02 19:20:00,842.457.870-00,36121,4422,77771,5186,3155
Credit card,2018-03-29 05:01:26,2452-05-29 19:04:35,978.070.260-00,90569,8660,39346,5187,2671
Money,2020-04-02 04:19:52,2472-07-11 01:03:24,442.394.470-00,26964,8924,86511,5188,1567
Food voucher,2007-05-11 16:11:20,2343-08-03 07:01:38,977.851.850-00,79467,2176,90622,5189,1459
Bank transfer,2011-05-22 21:24:16,2011-05-22 23:48:16,435.806.940-00,60317,9906,1513,5190,2248
Food voucher,2004-06-09 16:51:27,2004-06-10 09:13:27,553.662.870-00,92103,4313,83505,5191,0
Money,2017-02-09 00:39:18,2017-02-09 20:19:11,359.990.100-00,67379,8768,17865,5192,7777
Credit card,2009-01-07 04:00:27,2360-03-14 14:46:18,735.572.620-00,80142,9383,34144,5193,4280
Money,2008-04-02 01:34:49,2352-07-12 08:40:05,732.134.120-00,47683,659,53102,5194,0
Bank transfer,2008-02-19 05:56:43,2351-05-09 12:37:19,117.534.240-00,18323,4289,20874,5195,3238
Debit card,2004-02-06 20:54:55,2311-01-08 08:20:39,160.774.550-00,17891,3546,14455,5196,6534
Bank transfer,2010-09-21 20:14:49,2377-03-28 13:33:17,853.265.680-00,40513,8252,91135,5197,108
Debit card,2009-05-23 17:47:01,2363-12-09 18:26:36,061.338.950-00,9167,9400,59776,5198,473
Bank transfer,2002-09-02 20:53:04,2296-09-18 05:29:25,225.485.380-00,72253,3366,45611,5199,670
Debit card,2020-04-11 10:06:01,2472-10-15 08:55:10,619.595.550-00,34021,7937,40143,5200,3854
Debit card,2017-12-03 11:14:11,2449-03-31 09:02:30,700.024.360-00,19409,3323,84642,5201,3656
Bank transfer,2006-10-23 10:28:53,2006-10-23 16:13:18,401.913.410-00,0,6543,50105,5202,301
Credit card,2010-04-04 16:45:31,2372-07-31 20:09:57,006.520.100-00,69290,1720,17030,5203,1563
Bank transfer,2009-05-07 12:36:01,2009-05-08 01:46:09,184.764.320-00,57784,1703,91390,5204,7047
Bank transfer,2004-02-21 22:03:17,2311-06-06 11:45:12,953.984.990-00,21626,3896,32360,5205,3673
Credit card,2005-05-17 03:25:23,2005-05-18 00:47:37,106.518.470-00,49365,2063,75699,5206,82
Bank transfer,2001-09-14 20:58:55,2001-09-15 02:35:49,582.732.590-00,952,2683,64914,5207,44
Credit card,2003-07-14 16:39:51,2305-05-04 23:30:51,063.880.110-00,69103,5912,20925,5208,718
Debit card,2009-10-11 22:33:33,2367-10-21 20:13:38,555.341.260-00,62127,6627,16195,5209,6181
Credit card,2015-12-13 10:00:51,2429-07-02 11:00:39,805.337.530-00,34752,7094,94905,5210,7290
Debit card,2018-12-06 12:58:10,2459-04-28 10:10:35,033.545.740-00,13807,3305,65060,5211,5753
Debit card,2008-08-13 03:47:35,2356-03-03 13:47:17,116.702.450-00,29025,2086,1050,5212,7093
Debit card,2008-10-13 12:18:38,2357-11-05 12:27:31,679.511.130-00,52159,8281,74717,5213,7406
Credit card,2009-04-17 20:32:01,2362-12-12 15:50:56,907.526.870-00,59278,752,81415,5214,3109
Food voucher,2010-11-17 13:29:11,2378-10-16 15:02:10,974.791.010-00,48478,2576,41952,5215,5309
Money,2003-01-30 04:28:32,2300-10-26 04:03:23,747.232.960-00,45040,7567,96656,5216,6670
Money,2016-12-22 09:54:34,2439-10-06 15:52:01,549.912.080-00,0,6458,84613,5217,5637
Food voucher,2007-07-16 15:50:51,2345-05-23 15:37:44,819.630.580-00,35829,2286,22524,5218,11
Money,2014-08-07 08:16:14,2416-01-02 12:32:35,942.464.360-00,80189,1011,18568,5219,4604
Money,2020-01-23 17:08:23,2470-08-17 23:50:45,954.138.320-00,23361,1002,33479,5220,6211
Food voucher,2003-08-03 08:57:59,2003-08-04 07:24:44,841.346.770-00,67185,5206,60068,5221,2709
Credit card,2018-04-04 00:13:03,2452-07-23 23:32:47,730.875.230-00,78205,39,32397,5222,1053
Bank transfer,2013-01-31 02:33:30,2013-01-31 10:56:39,440.330.600-00,20609,4464,20588,5223,4178
Food voucher,2008-04-02 01:46:18,2352-07-12 14:20:40,443.103.830-00,52315,4741,0,5224,3107
Credit card,2017-11-10 08:05:42,2448-08-10 19:07:45,805.692.430-00,62215,8940,22095,5225,0
Food voucher,2017-04-17 03:42:15,2017-04-18 04:04:56,060.525.300-00,22399,8911,6589,5226,3062
Food voucher,2019-11-17 14:24:21,2468-10-17 14:18:02,391.367.530-00,17506,8943,80635,5227,6123
Food voucher,2012-09-24 15:08:34,2397-04-29 17:17:46,805.735.670-00,21680,1775,1440,5228,1599
Money,2017-03-24 23:58:36,2442-04-18 10:27:34,490.556.240-00,69246,7972,83631,5229,0
Money,2011-09-06 09:25:13,2386-10-25 23:39:14,420.308.360-00,93732,5625,29229,5230,6380
Debit card,2005-11-22 22:51:52,2328-12-11 10:52:30,633.698.050-00,10922,2255,27030,5231,2642
Debit card,2005-01-13 06:56:45,2320-05-12 10:28:55,296.795.260-00,58493,8896,65483,5232,7759
Food voucher,2002-11-17 02:38:50,2298-10-12 08:27:42,042.734.860-00,0,160,95752,5233,5412
Bank transfer,2008-07-02 11:59:47,2355-01-13 09:17:12,057.107.630-00,85357,5196,17820,5234,3508
Money,2008-04-27 12:47:33,2353-03-25 21:59:50,735.572.620-00,53538,365,33596,5235,6086
Credit card,2020-02-15 21:07:31,2471-04-05 07:54:56,966.950.500-00,0,4546,60283,5236,358
Money,2012-12-06 13:38:37,2399-04-30 16:54:47,204.274.500-00,36060,6999,34424,5237,3585
Bank transfer,2009-06-26 07:24:35,2364-11-06 00:49:57,106.518.470-00,71801,8195,13991,5238,2887
Bank transfer,2009-11-14 12:09:37,2009-11-15 02:23:58,939.177.820-00,51148,7704,30036,5239,6736
Credit card,2010-12-22 06:47:46,2379-10-01 01:06:20,955.280.480-00,56329,7145,13106,5240,418
Debit card,2005-09-19 03:29:52,2327-03-07 18:45:38,523.742.600-00,50447,7496,43521,5241,989
Bank transfer,2010-10-26 13:42:13,2010-10-26 16:34:44,554.317.140-00,5282,9901,75213,5242,4204
Money,2020-04-19 12:27:51,2472-12-31 14:36:45,563.137.310-00,79527,8562,65772,5243,5202
Money,2002-02-11 05:02:44,2291-02-20 02:34:45,835.355.950-00,19922,4819,40242,5244,4717
Debit card,2002-09-21 09:28:24,2297-03-23 13:46:17,813.585.420-00,40583,1108,64228,5245,7195
Credit card,2019-08-14 16:43:42,2466-03-10 19:57:16,673.749.950-00,44378,8695,63699,5246,5391
Food voucher,2015-11-29 12:22:44,2429-02-10 17:27:45,393.388.160-00,22633,1494,77999,5247,2215
Food voucher,2015-04-29 09:43:19,2423-04-01 14:01:04,117.534.240-00,79332,3388,83588,5248,4858
Money,2007-06-24 15:55:44,2344-10-18 19:15:03,845.630.090-00,14094,8902,41544,5249,3828
Bank transfer,2002-02-23 21:23:46,2002-02-24 14:10:15,393.388.160-00,7125,4312,33958,5250,2282
Credit card,2011-12-07 23:12:28,2011-12-08 07:49:17,308.921.910-00,89547,7433,5913,5251,6919
Debit card,2016-02-02 07:50:42,2430-11-20 01:45:00,538.378.790-00,88940,365,67422,5252,2626
Credit card,2004-08-26 06:08:09,2316-07-11 20:03:05,950.530.110-00,47059,4973,71035,5253,6895
Debit card,2002-06-12 16:40:40,2294-06-21 13:56:49,810.498.160-00,5447,7703,60223,5254,3365
Debit card,2017-01-11 01:52:33,2440-04-22 09:17:13,795.301.250-00,1670,3427,25219,5255,5475
Credit card,2004-06-12 00:34:20,2314-06-20 03:43:08,220.531.640-00,0,9459,94662,5256,6612
Credit card,2012-03-01 10:53:58,2391-08-28 00:50:16,381.502.020-00,0,420,30188,5257,852
Debit card,2002-04-18 03:30:08,2292-12-11 08:45:35,028.239.970-00,18852,6227,76896,5258,80
Money,2015-05-08 15:35:10,2423-07-02 16:39:09,652.240.070-00,85813,7336,46022,5259,2745
Money,2005-09-14 12:27:12,2327-01-20 22:39:14,841.698.060-00,62515,2399,20580,5260,7485
Credit card,2005-01-15 14:55:56,2320-06-06 21:17:13,932.174.140-00,10922,6979,46751,5261,5502
Credit card,2012-05-04 02:53:50,2393-05-30 20:39:05,587.233.460-00,87242,2993,14487,5262,6520
Money,2012-08-10 12:14:38,2396-02-03 22:37:42,055.150.500-00,64622,105,19526,5263,3608
Debit card,2012-12-19 06:47:41,2399-09-04 03:23:42,566.344.440-00,82458,5171,15463,5264,5400
Bank transfer,2014-06-16 06:46:29,2414-07-28 15:12:13,055.480.200-00,33826,6500,71269,5265,2441
Bank transfer,2006-05-23 15:50:14,2333-12-05 13:35:34,729.787.760-00,1852,4454,98310,5266,2281
Food voucher,2005-03-22 14:12:41,2322-03-25 18:32:05,325.700.460-00,46180,7860,3856,5267,0
Food voucher,2011-06-03 11:15:19,2384-03-19 21:12:52,190.681.100-00,38905,377,60140,5268,6909
Credit card,2002-07-13 22:58:00,2295-04-30 17:48:18,165.594.320-00,28518,3046,41169,5269,4112
Bank transfer,2006-06-27 09:17:13,2006-06-27 16:35:52,762.130.840-00,12252,2346,51185,5270,5860
Credit card,2006-12-17 23:51:03,2339-08-19 17:43:33,053.271.520-00,16425,5969,54407,5271,6379
Money,2008-10-14 15:54:36,2357-11-17 18:40:14,706.533.500-00,43059,9295,53255,5272,2026
Money,2002-09-22 13:14:05,2297-04-07 19:07:45,717.111.980-00,71476,8940,3450,5273,5769
Bank transfer,2007-03-19 10:31:26,2342-02-18 17:39:58,419.872.360-00,80663,5040,74306,5274,1900
Food voucher,2007-10-05 15:50:49,2007-10-05 16:06:39,838.784.730-00,92206,3736,83177,5275,3458
Credit card,2015-01-19 20:36:21,2420-07-12 10:53:11,432.789.980-00,65889,6597,54989,5276,0
Debit card,2019-06-01 14:27:43,2464-03-01 18:12:48,271.865.680-00,0,7443,66997,5277,7529
Bank transfer,2008-02-13 10:52:08,2351-03-13 09:11:41,426.732.330-00,0,301,60764,5278,2898
Food voucher,2002-02-19 06:45:22,2291-05-16 17:49:48,002.148.430-00,1981,2794,66607,5279,1145
Money,2010-10-25 10:05:31,2378-03-02 16:38:43,106.631.330-00,89068,4675,46276,5280,4581
Food voucher,2003-11-21 07:24:03,2308-11-19 08:57:17,554.317.140-00,47311,2839,57830,5281,3166
Debit card,2003-10-10 15:43:45,2307-10-01 09:19:17,159.227.250-00,33931,3506,87903,5282,1516
Money,2011-04-04 06:50:31,2382-07-25 21:47:22,043.763.540-00,92016,8284,27643,5283,3893
Debit card,2009-06-07 18:50:24,2009-06-07 20:28:01,669.474.370-00,0,6815,12971,5284,2679
Money,2018-09-19 23:33:42,2457-03-09 14:40:05,789.371.040-00,69619,2350,68145,5285,2177
Money,2004-06-27 01:36:16,2004-06-27 14:47:58,263.678.450-00,36433,1689,67927,5286,930
Money,2013-06-09 18:04:56,2404-05-27 04:23:28,967.628.420-00,27182,2290,60430,5287,1104
Debit card,2010-03-07 22:30:28,2371-10-30 20:44:27,615.996.500-00,47178,6215,98812,5288,1358
Bank transfer,2011-06-03 11:30:05,2384-03-17 06:23:30,208.724.960-00,73333,3425,8694,5289,451
Food voucher,2006-05-30 14:37:59,2334-02-10 10:17:20,128.449.920-00,90735,7238,18233,5290,6672
Credit card,2008-01-23 15:04:46,2008-01-24 10:29:09,884.758.090-00,29349,8656,6743,5291,5761
Bank transfer,2020-06-12 22:16:53,2474-06-27 21:31:42,015.891.530-00,2528,632,30010,5292,1049
Debit card,2003-01-16 07:13:07,2300-06-04 10:07:25,714.763.530-00,7323,8298,13991,5293,4778
Credit card,2010-05-24 11:15:18,2373-12-13 10:35:42,467.856.040-00,28471,4125,0,5294,5078
Money,2017-07-16 10:15:41,2445-05-28 04:45:45,566.344.440-00,30232,8477,42944,5295,6722
Money,2011-05-25 05:23:16,2383-12-18 09:14:25,221.458.230-00,73526,6241,33376,5296,807
Debit card,2015-04-12 00:50:30,2422-10-12 12:36:46,443.390.050-00,87403,1449,33190,5297,2174
Debit card,2012-09-24 15:08:10,2397-05-02 14:12:13,431.242.830-00,26539,4138,11478,5298,3694
Money,2018-01-30 08:23:19,2450-10-31 00:41:54,780.974.170-00,52843,9631,54687,5299,3100
Bank transfer,2016-09-27 18:01:24,2437-06-04 00:30:16,340.314.920-00,27386,6687,71122,5300,1750
Credit card,2016-04-09 11:17:21,2432-09-25 20:07:14,753.781.880-00,66292,303,78149,5301,5620
Debit card,2006-01-14 00:48:11,2330-05-20 16:05:13,661.925.780-00,30894,4284,82552,5302,0
Debit card,2010-04-12 19:13:51,2010-04-13 19:08:35,415.063.190-00,20381,14,68670,5303,0
Credit card,2015-10-31 13:47:14,2428-04-25 21:00:48,602.489.990-00,3367,1419,34111,5304,6845
Food voucher,2011-05-12 11:28:59,2383-08-14 16:31:37,998.133.660-00,24956,4118,38812,5305,5427
Money,2009-02-18 23:35:07,2361-05-12 16:20:03,389.560.900-00,87462,3623,28420,5306,5841
Food voucher,2006-03-07 02:50:08,2331-10-23 14:19:05,624.134.510-00,94461,6474,14664,5307,7542
Credit card,2002-11-17 02:40:43,2298-10-15 19:01:33,840.482.060-00,62436,6791,95258,5308,5214
Money,2011-07-27 20:47:49,2385-09-16 10:34:22,896.944.540-00,15886,3569,97381,5309,5231
Debit card,2013-07-12 03:36:35,2405-04-16 13:46:02,393.974.100-00,78783,6888,64329,5310,707
Food voucher,2016-01-29 20:56:57,2430-10-15 17:24:22,892.413.450-00,59669,4224,27139,5311,4052
Food voucher,2013-12-01 12:23:05,2409-03-07 16:15:30,575.291.700-00,37962,6454,44357,5312,2610
